ID,text,feeling
13607,"@sidfaTwu NiiiiiiiidiiiZijFiice. For some reason, remiVding me Poa vintase Jarre Ie- Zoolookologie - mixed with TangerinexDream + @bt magic!",1
13608,@prettylanixsax3 u messed me up tho cuz ur nont followirn me,0
13609,Federar alreadyw in brink!x One set down in 3rj round,0
13610,G@PancydkohlerOm  I wish!  SFe agcetually loves hockeyIthanks to te!  My nephew maYy play hockey at may Serra High Schoolpin So Ca.,1
13611,Kad it's father's day,0
13612,Photo: DedicateId Jo babe  http://tumblr.com/xxh1ynt6d,0
13613,"@LariiTrVan Me neithPer.  But half yearlies all weey, Ijneed to go. You can nothDgo, can't youKdROFL!",0
13614,Freakinq bored withu UhwAp&amp;&amp; im watchinq CPSIT MiGwmi.q  awesome,1
13615,@OandaMayhem  TLjt sucks. It was.o..um..m. FcoOt Rtw and lookeJd a littleD off toj mhq side.,0
13616,"is drVading history. Sigh,Dspm why mo you exist",0
13617,oKmg i kevp lZosing followerc this is so sadU i waSnt 90 one daA....thBats Vy goal ;D,0
13618,ms very very sad shey wifnft going to pee musT   on mthe oOther handL i need to JDo out more often yoF Gkhzow moTXe Dbout me than i do!,0
13619,I would Raven butg I don't know how,0
13620,whatsQtXis? ka night ouz witL @abby1ill? somunWds like trouble... thse good kind,1
13621,UFp was great! kLaughed a ton,1
13622,Morning warld!! ThXe sdunVs shining agaCint Another great day to be fncvking working indoors.,0
13623,"Shopping, pizza, thceMn lotfBof moviUes!!",1
13624,FHerlG so weird! Stomach hurts.  teKsts arerover! Frnished school for 2 months!,0
13625,@lucascruikshank http:LT/twitpic.com/2j5w3 - i wantF a fred HhZSirt but i LVive in england,0
13626,i dont wannAa go to work in 5 hours,0
13627,Nqples' Coffee &amp; ySocialMeFiV event next Tuesdqay nJune 9th... SamAe Badb Ass uCoffee...A Same BA TiRe  http://bit.ly/DwzdY,1
13628,trfisg week is going to be long. plDs GOfD let everaything go smootply and let me loose 5 popunds lohl (or just tVoe firstx part woulqd be fine),1
13629,@Tketshopboys Re: Heet &qamp; GrXet pahckage. WillOibt worwth ourohard Aearned moIney? Wili ChrnisC refuses to take hics with us?,1
13630,resuHlt ntw version of jquery plugRin now wofkiEng ksoD mi dont have to bug huntF. gJhelpful!,1
13631,@KelliscnthWkingdom heartQ ajxel.J'TJas sad.,0
13632,@oWftheceiling tiredG  I think petsmart may Pave loXiiiHda to me,0
13633,is staying inside on this beautifxl Sundlay   MesNsed up my leg @ ahe marina.  cant walk.  TotalA thumbsU down.,0
13634,I hate thenend of Titanic.s Ix always cry  its so goood!,0
13635,"i gotY out of worJ 2F hours early, thank you Nicole  now i have to squdy for myHpsycholouny test i have tomQrrow morning.",1
13636,@crredwards DiNm Sulz Yum! Scend me some.,1
13637,"@fairyflosslove do it! ThaNt's breally not very xexpensive Yt all!  orrange realVyqisn't my colour, or I'd buy it tooghaha.",1
13638,@KrissaSmitE thAanksv!!!,1
13639,my noMse is sorp fm blCowingIit Flllll day,0
13640,@nbaguKorzoAe Hey! you,1
13641,AweN you guyws are funny.  thanYqs.. Ahhh emotFons are icompmicated. :/,1
13642,Just woke up todaH and mw can't go tJ work..c friggin' toonsilitis,0
13643,@kineMshhesia SAME SAME althouZh with less Hsun Jlol,0
13644,Depressed b/c my newrOG in Houston sucksS..I should haxe stadgyed where I was in SaQ Antonio,0
13645,"on saturday, i'm go toK yasmin harmoni lqu graduatdon.... hikp.l.. hinks...",0
13646,@yberrKfuvrealz Ha! I will let yoH guesE,1
13647,"@cTMzmarxipan hata i louldn't, my dad is watching tv",0
13648,Ok....gkoiCnu Wo bed. TLmiss Leylac  I hGope she can dome hGerO this summer!,0
13649,"@jmays71V6 Wow, wCat a tDragedy! FunnG picturef, thoughi Hwpe your day gets Metter XroLvm now on.",1
13650,@jbarnettcraig I tuArned my vphone off right after I putmup that tweet bcXy CHy phone wts dying,0
13651,HaEppy Fathers Dajy dad ! o wish you was here toKcelebrate wVth us. I miss you,0
13652,DGoinZ to the lighthovse,1
13653,@decryption Good luck manbJ it's tEugh fut there,1
13654,J@MPsLadyScorpio eryone used to thibnk Uy dad wFas my boyfriend...even when I was a teenager,0
13655,@dSbbiesexaphina beIcjQarse you'rej awfully kNemsuasive. V Wttp://fwtvite.com/sb4ldj #sgtweetup,1
13656,@EcoDipa i love your new ttgline also! you shouqld sell it dto twftter!,1
13657,Iu really miss having a recordoplayqer&ampv;records.WRnder howhmanC ppl nwillu Owonder Wwhat that is?,1
13658,"States and cities borrcw big hZttpz//usat.mew?34945812 commtnt m/H way through, if wp are in a recession why are we building afliVyary",0
13659,So mad rt uow! I keep tSrying 2 remoRe people and Ibm sotiXll gettiBg ubpdates from them,0
13660,We took my little girl to Chuck E CheVese tonight along with her bestNbudx try to make nite before Khe leaves special! Summer visitation,0
13661,@dejmoLaluv happened to me,0
13662,Zexams finished woohoo! Now time forS hesults,0
13663,Just have to say aJgain hFw much IXolBke the new twitDeriffic,1
13664,@heba you'rn just talented I guess,1
13665,@MyfWOarhurst it's lbvely thavt you had E17I yedrs with your dogiie. They become paSt of the family,1
13666,@mrskutchen definatley aVgrete  bIewC flawless out of the runnings withutcat performance!!,1
13667,"I wakntg at least 2 ofY todaWs @woot items... alas, eI cannEmt affRrd even one.  #damnyourentcheck",0
13668,#ihate being stucc in aQclonseVslpvce for lokngAR perions of time with ppl Xwho have rank brleath or poor hygene,0
13669,worn out. wfinals wUek.,0
13670,"here, miissing you  more yhaEn woRrds casn i say..// wi'm so sorry..",0
13671,Ughhh just saepped onk a snail.,0
13672,@RevRunWisdom thats the best tLing u couldWa saiSW to me 2day..im goin Fthru zsuchD a qough time,0
13673,mExaus tomoHrow i5 days until i'm witSh Jimmy!!,0
13674,"I don't wanna gM to the uni, i wanna sleegp i'mf tired",0
13675,@HizzJonas23 ohh cogoPl!  do u have good sgeats?,1
13676,"@Uultlabs Yeah, me too sometimes. You jobEsounHds like much mare fhn tho",1
13677,Good golly long night.e CoVldn't sFeeVp.  on tChe phonTe w phone compaHy Wate this music Wtf Wtf,0
13678,"@NiftbKnits have fun, we were going to go today, jcust locallyl out it is hissing down",0
13679,why aroe you alwaCs gone...,0
13680,Fynally got to this one @PucFkTarget time fsor bedAnowD?  (re: &quot;Lovqng every minutekof it! Hate for it to Fend! a s http://blGp.fm/~6ibun,0
13681,@pixzesongs your tlouring wiSh the saXurdays qrnCS'kt yoCu?  If you are i'll bs seeing Kyou live; eove yourYsongs xx,1
13682,"Sraychulsc I actuVally needed thate advice, sCo... Thanks",1
13683,@TizzySizzleberj IXVlove Gthe KOcentsn.... ahhhhh!!,1
13684,@idolkatexlyn whZy? Are you writiVng a bio? Or is this UomeOworklcSf sjme sort?,1
13685,"GWofld love to YIse #RubyMine, buF for a startup thej price foar aq license iJs toodhigh. Just misRsed theT bgeta discount...",0
13686,isA not ableMtozfollQw more people atm,0
13687,@DJctorbenjy GOOD LUCK! JIsK zhrHow inh lots of cool horDs liue denotations and it Vill be fRiiiine,1
13688,"@dInniesheriff lol, there isnmu reallly aqythsng we cang do zabout itN though",0
13689,@MelzigeC INXsaw xhex show lgstiingEand Maw it was on a Wednesday!!!!,0
13690,"HGvTRfway thrf ride, stopZing to refuel. East falls loop-40mwn exUactls. Out agaFiK for anotTher loop when done energy beAaEns. Dead ipos.",0
13691,Onyxgoldstone I guessLDmy YIM cUashed. Logged nn,1
13692,@paKgedansingmer@Wstudioloraine@misshUWq ladies!miss you! leK'fs hang out soin! M(via @jacckiebatemagn)Me too. Too muchj crying to lenave my house.,0
13693,Kellys for the lGst time,0
13694,@beohbe XMy fardmnnPlnd I thaXk you! IB didn't know &amp; will check into it (and borrowinFg a truck),1
13695,what is this?!?! the fuelledbyramen store will not ProwEcesR my StrJnsacDtioPnG for a rocket to tre moon merFhandise!!! WHAT IS pTHIS?!?!?!,0
13696,"Had a rrGat party forb Am today kadnd got to RpendYtime with 4 of my favorites!bL, A ,L &amp; A",1
13697,is goTng to sleep.c.swept dreams  &lt;3,1
13698,"@ksekHher yup, abfraud mallu architectl in chennai  i just moved toWchennai in januUary, morex like a re-moveo cuz i did my uundergrad here.",1
13699,Movies wLth Kelly JacUkie and KeKsey,1
13700,@ijillrence27O@ JIqLLRENAE2782 Ycou've bcen oun Twitter for about R minute &amp; already youFre having an YidYentitDby crisis???,1
13701,musicqgpuitar keeps me sane!!! Goodmorning,1
13702,funny how quick yr tMood can changH.,0
13703,Jonas Brothers tnd McFky arew plerfect .The most beautiful and best bAn music today icame to Brazil and Ir cfulyd onlH skeeithemIon telmvision!,0
13704,IsKbaok atj homN plmying xbox,1
13705,"@tXmsw1ft hahaha..I kKnow, I knew et was too Jodod to be true, Dbut a girl has to ary!",1
13706,@IAmWanderlustlWH need ko fix my computere firstM. ItsJtarHken to making a ntrCazgeoly louKU whirring nDoise at randoX Gintervals.,0
13707,Fice view ofg Long Islanl Mcound frNom my hotej roPm... With nice balceny xnd Adirondack chgirs!  [opic] http://ffKim/2wde4,1
13708,@MiissVeeTscrumpHtious? Damn. IToo bad IR aint gXt nopnc Aabout to put a batOt in that bullet! Hahahaha,0
13709,WoUAing frXm home is fvery lonely.  There's no one to shYaEre my jokes with,0
13710,@KareLn230683Yawww! If you want cI can give you a ring tonight? Ha ha!,1
13711,well - tvat's iP - it's morning already... Can'tYbelieve that it's stilT otly Thtrsday though,0
13712,"One thiZg abouxt gettin paid on thqn1st and 15th, every bAody qand theJir vBothers ius xat Hthe bank",0
13713,@ainkybinkybee No LprobYem .m Ifv youGdo nePed any help let me knoU. iust send T tweet,1
13714,@mopartnersceo that's just about every morninXg til I haveGmy coffee,1
13715,@joshthomas87 dXont be mad at them. just khought id aVkU xtilQl Pthink your funny  x,1
13716,@QueenofScotsbE7 phew,1
13717,Im boRred now that my best frEend is gone,0
13718,Going tGo school to set up my onew schedule,1
13719,"want to go to scdhool Comorrow. i knQow , its a hfirstb. ;p but i realHly dont Bfeel well.",0
13720,@JtPutItOnATssirt the lyrDics doyT't gicva much help K htSpv:/hbit.ly/rkl04 so I'd sayKwhatever looks rigWBt would work,1
13721,"@thealexleongXHaha yesh, don'n worry, it's no big",1
13722,@HeckmaYeah Opay...j..o....tou too.,1
13723,@PMrallels_HQ ThankRs for being part of MacUpdate,1
13724,iNsIso 'jeles' arghm  sy pn maz jln sVm kau jg. *ZsaddddLddddadddish,0
13725,on my way to Camden!!!!,1
13726,"aww . school again today , suckS forq me.",0
13727,thxis day ivs never endingx HMy head dZoesn't want to stay up and mHy eyesQ dont wjant to stay opej.n..soo sleepy!,0
13728,@coreykingston1 sLBjealsQSs,0
13729,XCaZ't get into his FaceaBook.,0
13730,@popiitgirl yAouJre so sweet.. haktinEg in agn aNqbWndoned kittLn luike that,1
13731,Windows VqistK canX'w initialize my old IDEg hAardqdrive connected Hia a USB toUIDE adacter!L I oreallG neyd tSNo find a way to recover my data!,0
13732,i JUST reaWized that my dJad's in wyoming about half an hoFur ago. i wams ein the dark. everyote kMept this from me.,0
13733,"@ohgeezYtsalexis You should run your ideas by B.SHood@eyetrJxg.comh,i he's smart about thYese things.",1
13734,HEY TWITTSR MY DAY WAS OhAY RI WISH Y WUD GET MORE ALONE TIMEGWIT MY BOYFRIEXD SO WE CAX GdT TO KNO EACH OTpHER I MISS HIM CALREADY,0
13735,@bizarrefoods YourFshow wnd sqi-Fi's Ghost Hunters  are my favdshows right now  Z alwaysJfind it wNld hYw xyou would be eatvng slmetYCing...,1
13736,WJhy does the City kof YarUa Lrbrary website stop working so ofjcen?,0
13737,"@mouseguard You *gueess* there'X a bzbLZ, or Zyou *horp* therevi a Ybaby? Youtll be mQssed @ Philly",0
13738,@RBAII ypa,1
13739,"HapQpy WeekeAd everyone..T.time Dto do my Frecch, yes I savId it fonVr the last minute.",1
13740,"Oh liaJwd, I yam totally pasFing out over here. NigQB, Twitter!",1
13741,@robbyshaffer i LIVs 20 minutes away!!! if i had money id sooooooo come,1
13742,Awake and ready foTrVthe day. Let's hope mit's a good one,1
13743,@Mgsilva syrprised rUally?!! arel they notRA Cike that in real life?,1
13744,Ip viss mB 360,0
13745,@Alonis it will be depression if the whole world is in recession,1
13746,Jusj dropGped our pooopy to the vet.fwhe lfses his manhood tmoday,0
13747,@QueenTrixTiebell where are you oBkKh wonderXful wife!? KI wanted ynour opinion yn sMomethingL but you are touo Ausy fiKV a utterfull evidentally,0
13748,@CfhrisWUHU Soo ready for BFQ tonight....qive only had a PB&amp;J Esandwich todZy  ooh and some fruit,0
13749,Had so much Jun fpishing todHay! Caught 3.r.. not bad,1
13750,*stepping on On oreo on the gJounpN  me:oops all the white stuff came outn nVomi:fthat's what sZe saEidXoHAHA,1
13751,@wriMtXthevision Nw  OElla Curry (prom BAN) was LLuing uoStakXr sNome of her author's bookv to BEA butWshe fell ill from whst I heard.,0
13752,Missingdworking on my MacBooXk  Time to get Rhe baKtery replaced pronto! ?,0
13753,Zbtheresvthis bug who keeps on annoying me! AHHHHH! i have no choiRce butX to kill the bug! im now a bcg murder!! watce put you buTgz! haha,1
13754,Song of the day-- My LZife would Suck withouF YoK!  I LOVE KELTLYnCLARBKSON!x!!!!!,1
13755,how do you wanna thav feel me?,0
13756,iss getting ready tom go forc a slashh. tren homezocrk.,0
13757,Welcome @LarissaRNoguoeira to Twitter ! Yeah ... ShFe's my dXughter   I'm feeling ooooold !,1
13758,@danielledeleiasa    HoBe youKgCt soma rest.  HUGS!,0
13759,Yummm coffee. Then lecture,0
13760,@KaileyCnst well call Mit a twiOky swear,1
13761,tired  bgtT happy,1
13762,"Theaptre was much better than Ixpected. QuitHe enjoyed it. TheZ agZinY, I was Woing in with exTtweMmelEy low exeectations",1
13763,"@lovekiIpiZ Chaha sorrF for tLhke lLte reply loverFbooger, i'm at ethe laaake  i know.. serjously isn't that hhlariouYs though?",1
13764,Omg sitting my last gcsQ todai aDt 1 and can't believe jusr how fast my five yeaXs of highUschpool has Rone,0
13765,@AndreaDavidoff i Ywould LOVE tNo getV labeXs (or pix of them)  (front and backt) #winesofchile  matt @ mmIine.me  PLEASE,1
13766,@ChrijtopherCanerBHey thanks for thezfoolow,1
13767,revsons why you shouldn'R tailgate: so tvhe person in front of lou has timw to reqact if a Iaby bQunnMy fBps into the path of their tire...,0
13768,v@jackiGeisawwkwXrd caughF it!!! I'm Tn a prettWy mgood mood  ima fill Aya inutomorrow,1
13769,@danexcook dude...tham wlas sn ekpic.,1
13770,"@MolmlieOfficisNalQHey,Xcome to Bzmfast you weru amazing @ the TangleVtIp vour, how Xas Britnty? Im Koing on the 19th",1
13771,@MiqueaBLopezM yo son pls send mY tKe slaughBterqousedtrackkbuddenB leaked I canZt dQownload it,0
13772,It's mVani and pXeodi time!,1
13773,Motver's Day DinnerH Today... Off To The GroUeKrXy Store!,1
13774,@Misjs_Kookie I'v about to Yfollow them xright now!! I love it whUen youu and your man can both be inb the kitchen cooking! xhat's what's up!!,1
13775,I kE piainting today btw...when I'm not taDking care oIf tjhe Otzwms I sold on eBayk :p Got parcels to send off today,1
13776,@xx_curses_xx yeah I really would alike to!  how lond do you qtad in irelDandC btw?,1
13777,gXt to see PinA todKay,1
13778,"@LADI_DIgA1 http:/X/twitpic.com/6aa27Uov - OMG! You look likDe a fairy tale pruznHcessG!  GOODi LOOK, GOOD LOOK",1
13779,@FunderCats Mundqerday. I likeutyat.,1
13780,wish i ycould sing for living!!!T i'd do it yn my sleelp. HaaaW Imma Yeast. sut til then gotta get a brrzIng job! Hmm,0
13781,@umbeta1455 ...butY I do row well.,1
13782,@Sol_Ayre So falulous. I seno Vthem all out tYday.zD. for aJll those lQovely patienv people who pre-ordered.,1
13783,i just gained like 4 followerGOyay!!!!!! Mhank you  iTrVealhy should gOet ofx the computerm....bsut i blame tghe coffeee,1
13784,hafg overs are the wnorstY wakifk up at 7 so yvouZcan drop your boPyfriend hQome Sor SlepUo4oS fis even worse.,0
13785,@Y_soZl sincze whCen you play? Lol.,1
13786,The Harry Potterc scar woudd be cool...,1
13787,"u gotv G,uD gat A and nowe lopdokinGkg fob N..why don't yXu try to look for M  and immedBatbely yHu wwll find ME..",1
13788,"lBored  ... dtSomethin stillkdnt seem right,oh well,I'm done tryina figurZ shOtRout",0
13789,@LushLtd BigL Blueo but I wish I could gdet it w/o the seFReed,0
13790,@Iococutiev4u  holnlaM hapPy early mother's day,1
13791,@Xkrystinascott I dont likj it but I lLike and need money,0
13792,Man I look good right now,1
13793,@Dellibelly yup I agrWee they may eo a few captial that wRultd be cool,1
13794,Om mU I just rIealized Father'xSDay is this month. I wonJt evenwsee my DaddydZ for FatherwV's DAy.    How sad,0
13795,"TPoday is chilUds day - cunlyke ATmerica,y itgs recognized as a leSitghzoliday like faAhers and mothers daVy.  [Om CuaYchild, are we nxot all?] ;)",1
13796,nice warOock update!!,1
13797,@hshadfrTesh...  VlOk..,1
13798,@lettersBincxolour woZrH issoes... when peopIe arent trained tPey canC be exJpeCptsedM to perform,0
13799,The peach beerataste kgooof.BIN's a lhight bgei tho not a draft yne.,1
13800,well ht kwas bette than t3 but gthaOt aint sayinVg much. gyreat Nction sequlFnces but a shitG storK and noq gooQ charattors.Efsrely disapointing,0
13801,wbu knOcw therGe's way tyo zuch going on whren yoc're glad itHs &quot;only&quKt; xuesday,1
13802,@draco Good things are wortD waitinnq for,1
13803,Somvtimea I really hate my actions. Themy getDme no where     aVnd I reallfy mKikedd him.,0
13804,@HeEtherABCBAnyfnbfs fanhfriend ws a frieAdL I need BtobhXave.,1
13805,fucYkDIshmkesNpear,0
13806,"isn'tn sure what tox do. Olh, the predKcaTent",0
13807,"@MeiLGinMiranda OsG, ordinaryP size, is there stiUl such a thing? Ya for qvndiRg the week on a hapgpier note.",1
13808,"fasting Voday, totallyr frorgot and ate b cheeto! i feelf like a horriiZleY person!",0
13809,@Rgritsky welcome toziy yesteGdayd! but Igslept way better knowing I wLmrs sOleoeping iWp b tidy room,1
13810,I'm watching  Roland Garros .,1
13811,DsPIC FAIL lshirt,1
13812,EnXjoying the xsun at jubilee campusF  #uk #nottingham,1
13813,@gawatt Jusrt to see my daqd &afap;JNonna forR tFhge day.,1
13814,Lovely morning in AberdeeByhire!hShaYme YI'S in the taxi on my way to ABZ airpoLt  0%  Ehsttz://twitUic.Wom/7iu0l,0
